sku,old_oryginal_price,oryginal_url,new_oryginal_price
HGSUB000,32.92,https://www.hygiene-shop.com/glasreinigungszubehoer/unger-hueftgurt-guertel,35.41
HGSBB010,36.76,https://www.hygiene-shop.com/glasreinigungszubehoer/unger-bucket-on-a-belt-ninja-koecher-fuer-einwascher-wischer-und-schaber,39.54
HGS12036-pap,77.42,https://www.hygiene-shop.com/plastikschalen/starpak-salatschalen-r-pet-rund-1-l-oe-18-cm-7-5-cm-glasklar,83.31
HGS86033-pap,72.07,https://www.hygiene-shop.com/salatschalen-to-go/starpak-deckel-fuer-salatschalen-ps-to-go-oe-12-5-cm-2-1-cm-klar,72.82
HGS86036-pap,59.69,https://www.hygiene-shop.com/salatschalen-to-go/starpak-deckel-fuer-salatschalen-ps-to-go-oe-15-cm-2-cm-klar,60.69
HGS12038-pap,67.83,https://www.hygiene-shop.com/plastikschalen/starpak-salatschalen-r-pet-rund-500-ml-oe-15-5-cm-5-5-cm-glasklar,72.98
HGS82200-pap,103.84,https://www.hygiene-shop.com/salatschalen-to-go/papstar-feinkost-und-salatschalen-mit-klappdeckeln-pla-pure-375-ml-4-8-cm-x-16-1-cm-x-13-2-cm-glasklar,111.74
HGS82202-pap,107.67,https://www.hygiene-shop.com/salatschalen-to-go/papstar-feinkost-und-salatschalen-mit-klappdeckeln-pla-pure-750-ml-6-6-cm-x-20-5-cm-x-16-8-cm-glasklar,115.86
HGS85699-pap,97.27,https://www.hygiene-shop.com/salatschalen-to-go/papstar-feinkost-und-salatschalen-mit-klappdeckeln-pla-pure-250-ml-3-1-cm-x-16-1-cm-x-13-2-cm-glasklar,104.67
HGS82201-pap,111.84,https://www.hygiene-shop.com/salatschalen-to-go/papstar-feinkost-und-salatschalen-mit-klappdeckeln-pla-pure-500-ml-6-4-cm-x-16-1-cm-x-13-2-cm-glasklar,120.34
HGS82203-pap,113.72,https://www.hygiene-shop.com/salatschalen-to-go/papstar-feinkost-und-salatschalen-mit-klappdeckeln-pla-pure-1-l-7-6-cm-x-20-5-cm-x-16-8-cm-glasklar,122.37
HGS95267-pap,37.01,https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/papstar-pro-pac-portionsbecher-mit-deckel-pp-30-ml-oe-46-mm-28-mm-weiss,37.69
HGS82555-pap,102.6,https://www.hygiene-shop.com/mehrweg-plastikbecher-glaeser/starpak-mehrweg-glaeser-fuer-caipirinha-pp-0-3-l-oe-8-cm-11-cm-transluzent-unzerbrechlich,100.75
HGS88696-pap,86.19,https://www.hygiene-shop.com/plastikschalen/starpak-suppenbecher-pp-to-go-350-ml-oe-11-5-cm-6-cm-weiss,92.75
HGS88698-pap,95.18,https://www.hygiene-shop.com/plastikschalen/starpak-suppenbecher-pp-to-go-750-ml-oe-11-5-cm-12-cm-weiss,102.41
HGS89330-pap,175.88,https://www.hygiene-shop.com/suppenschalen-to-go/papstar-suppenbecher-pappe-rund-720-ml-oe-13-5-cm-7-3-cm-braun-weiss-ripple-wall,189.26
HGS89333-pap,136.14,https://www.hygiene-shop.com/suppenschalen-to-go/papstar-suppenbecher-pappe-rund-380-ml-oe-11-cm-5-8-cm-braun-weiss-ripple-wall,146.49
HGS89331-pap,227.77,https://www.hygiene-shop.com/suppenschalen-to-go/papstar-suppenbecher-pappe-rund-998-ml-oe-13-5-cm-10-8-cm-braun-weiss-ripple-wall,245.10
HGS89332-pap,174.69,https://www.hygiene-shop.com/suppenschalen-to-go/papstar-suppenbecher-pappe-rund-520-ml-oe-11-cm-8-4-cm-braun-weiss-ripple-wall,187.98
HGS88723-pap,149.9,https://www.hygiene-shop.com/salatschalen-to-go/starpak-feinkostbecher-pp-eckig-200-ml-3-5-cm-x-8-6-cm-x-10-9-cm-transparent-mit-originalitaetsverschluss,161.30
HGS4683,35.43,https://www.hygiene-shop.com/klarspueler/dreiturm-variol-ks-klarspueler-sauer,38.12
HGS1.378-600.0,240.37,https://www.hygiene-shop.com/nass-und-trockensauger/kaercher-nt-22-1-ap-l-nass-und-trockensauger,258.65
HGS1.428-520.0,338.2,https://www.hygiene-shop.com/nass-und-trockensauger/kaercher-nt-27-1-adv-nass-und-trockensauger,363.93
HGS1.428-620.0,433.62,https://www.hygiene-shop.com/nass-und-trockensauger/kaercher-nt-48-1-nass-und-trockensauger,467.56
HGS1.100-240.0,688.06,https://www.hygiene-shop.com/spruehextraktionsgeraete/kaercher-puzzi-8-1-spruehextraktionsgeraet,740.39
HGS1.193-120.0,1425.06,https://www.hygiene-shop.com/spruehextraktionsgeraete/kaercher-spruehextraktionsgeraet-puzzi-10-2-adv,1533.47
HGS1.092-301.0,771.82,https://www.hygiene-shop.com/dampfreiniger/kaercher-dampfreiniger-sg-4-2-classic,830.54
HGS1.092-104.0,1099.14,https://www.hygiene-shop.com/dampfreiniger/kaercher-dampfreiniger-sg-4-4,1182.75
HGS1.527-181.0,135.28,https://www.hygiene-shop.com/staubsauger/kaercher-staubsauger-t-7-1-classic,145.58
HGS801354,39.87,https://www.hygiene-shop.com/vollwaschmittel/lenor-2in1-vollwaschmittel-aprilfrisch-pulver-100-wl,40.67
HGS486784,8.7,https://www.hygiene-shop.com/buntwaschmittel/lenor-colorwaschmittel-2in1-amethyst-bluetentraum-fluessig-25-wl,9.37
HGS796762,5.51,https://www.hygiene-shop.com/weichspueler/lenor-weichspueler-aprilfrisch,6.31
HGS801355-100WL,41.07,https://www.hygiene-shop.com/buntwaschmittel/lenor-colorwaschmittel-amethyst-bluetentraum-pulver-100-wl,brak ceny
HGS962123,5.51,https://www.hygiene-shop.com/weichspueler/lenor-weichspueler-freshness-guard-38-wl,6.46
HGS948841,8.7,https://www.hygiene-shop.com/waescheparfuem-textilerfrischer/lenor-light-waescheparfuem-frische-baumwollbluete,9.37
HGSPROFLE4362,23.99,https://www.hygiene-shop.com/weichspueler/lenor-linen-care-weichspueler-konzentrat-aprilfrisch-200-wl,28.73
HGS796763,5.51,https://www.hygiene-shop.com/weichspueler/lenor-weichspueler-sensitiv-46-wl,6.46
HGS574324,8.7,https://www.hygiene-shop.com/vollwaschmittel/lenor-sensitive-waschmittel-baumwollbluete-tiare-blume-fluessig-25-wl,9.37
HGS796765,5.51,https://www.hygiene-shop.com/weichspueler/lenor-weichspueler-fruehlingsgarten-46-wl,5.93
HGSG508-0600RA,5.74,https://www.hygiene-shop.com/scheuermilch/buzil-buz-polish-g508-gebrauchsfertige-scheuermilch,6.18
HGS003-10,43.66,https://www.hygiene-shop.com/fassadenreinigungsmittel/linker-algen-ex,46.99
HGS102-10,41.71,https://www.hygiene-shop.com/oel-und-fettloeser/linker-booster-328-grundreiniger,44.89
HGS202-10,31.32,https://www.hygiene-shop.com/oel-und-fettloeser/linker-booster-f4,33.70
HGS105-10,37.69,https://www.hygiene-shop.com/unterhaltsreiniger/linker-booster-f42-alkalischer-schonreiniger,40.56
HGS1618-10,35.16,https://www.hygiene-shop.com/glaeserspuelmittel/linker-booster-ggs-glaeserreiniger,37.84
HGS1567-10,37.94,https://www.hygiene-shop.com/maschinenspuelmittel/linker-maschinenspuelmittel-booster-gsm,40.82
HGS017-1-1,2.94,https://www.hygiene-shop.com/sanitaergrundreiniger/linker-chlor-fixreiniger,3.17
HGS011-1-1,3.14,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/linker-sanitaerreiniger-citronia,3.38
HGS223-1-1,7.89,https://www.hygiene-shop.com/rohrreiniger/linker-abfluss-free-rohrreiniger,8.48
HGS027-10,45.21,https://www.hygiene-shop.com/fassadenreinigungsmittel/linker-fassaden-neu,48.64
HGS029-1-1,3.46,https://www.hygiene-shop.com/glasreiniger-photovoltaikreiniger/linker-fensterklar-glas-und-rahmenreiniger-gebrauchsfertig,3.74
HGS029-10,31.25,https://www.hygiene-shop.com/glasreiniger-photovoltaikreiniger/linker-fensterklar-glas-und-rahmenreiniger-konzentrat,33.63
HGS022-10E,158.41,https://www.hygiene-shop.com/graffitientferner/linker-graffitiex-paste-graffiti-entferner,170.47
HGS038-10,31.04,https://www.hygiene-shop.com/sanitaergrundreiniger/linker-h4s-sanitaergrundreiniger,33.40
HGS037-10,31.88,https://www.hygiene-shop.com/grundreiniger/linker-hd-reinigerkonzentrat,34.30
HGS1411-10,94.01,https://www.hygiene-shop.com/textil-impraegniermittel/linker-impratex-textilimpraegnierung,101.15
HGS045-10,36.27,https://www.hygiene-shop.com/sanitaergrundreiniger/linker-inhibitor-sanitaergrundreiniger-ap,39.03
HGS047-1-1,3.34,https://www.hygiene-shop.com/unterhaltsreiniger/linker-iso-klarglanz-alkoholreiniger,3.59
HGS054-10,40.54,https://www.hygiene-shop.com/grundreiniger/linker-linoleumreiniger-supergrundreiniger,43.63
HGS058-1-1,4.07,https://www.hygiene-shop.com/unterhaltsreiniger/linker-losoxinat-blau,4.38
HGS109-10,33.49,https://www.hygiene-shop.com/grundreiniger/linker-schmutzbrecher-muron,36.02
HGS062-1-1,4.88,https://www.hygiene-shop.com/wischpflegen/linker-wischpflege-napolan,5.25
HGS1334-10,40.39,https://www.hygiene-shop.com/glasreiniger-photovoltaikreiniger/linker-photovoltaikreiniger-spezial,43.47
HGS1214-1-1,11.19,https://www.hygiene-shop.com/rostentferner/linker-rostentferner-ferrum-ex,12.03
HGS112-1-1,3.96,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/linker-sani-ultra-sanitaerreiniger,4.26
HGS079-10,40.54,https://www.hygiene-shop.com/silikonloeser/linker-silikonloeser,43.63
HGS080-10,36.12,https://www.hygiene-shop.com/entschaeumer/linker-entschaeumer-siloxan,38.87
HGS083-10,29.89,https://www.hygiene-shop.com/unterhaltsreiniger/linker-neutralreiniger-superalosol,32.17
HGS050-10,36.45,https://www.hygiene-shop.com/wischpflegen/linker-komplex-glanzpfleger,39.22
HGS288-10,31.04,https://www.hygiene-shop.com/industriereiniger/linker-zementschleierentferner,33.40
HGS055-10,31.74,https://www.hygiene-shop.com/industriereiniger/linker-losostan-gelb-fettloeser,34.14
HGS4285D,59.51,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-multinetzer-hochleistungsreiniger,64.05
HGS4313,48.94,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-multifris-universal-kraftreiniger,52.67
HGSMK-40,13.9,https://www.hygiene-shop.com/klapphalter-mopphalter/floorstar-magnet-klapphalter-40-und-50cm,14.95
HGS301039,21.9,https://www.hygiene-shop.com/klapphalter-mopphalter/sprintus-magic-click-magnet-klapphalter-40-und-50-cm,23.56
HGS207001,1813.86,https://www.hygiene-shop.com/einscheibenmaschinen/sprintus-einscheibenmaschine-titan,1951.85
HGS10820101,1623.87,https://www.hygiene-shop.com/einscheibenmaschinen/columbus-einscheibenmaschine-e-400-s,1747.41
HGS10441701,1704.08,https://www.hygiene-shop.com/einscheibenmaschinen/columbus-einscheibenmaschine-bionic,1833.72
HGS205001,988.46,https://www.hygiene-shop.com/einscheibenmaschinen/sprintus-einscheibenmaschine-hercules,1063.67
HGS85203-pap,56.48,https://www.hygiene-shop.com/teelichter/starpak-maxi-lichte-oe-55-mm-20-mm-weiss-brenndauer-ca.-8-h-in-polycarbonathuelle,60.77
HGS5000050,7.41,https://www.hygiene-shop.com/schwaemme-topfreiniger/sito-pad-schwaemme-klein-abrasiv-10-stueck,7.98
HGS9020113,41.1,https://www.hygiene-shop.com/allzweckreiniger-unterhaltsreiniger/meiko-active-allzwecksreiniger-konzentrat,44.23
HGS9020092,75.92,https://www.hygiene-shop.com/allzweckreiniger-unterhaltsreiniger/meiko-active-grundreiniger-sauer,81.71
HGS9020097,74.58,https://www.hygiene-shop.com/allzweckreiniger-unterhaltsreiniger/meiko-active-grundreiniger-alkalisch,80.25
HGS9020100,103.3,https://www.hygiene-shop.com/tauchreiniger-vorspuelmittel/meiko-active-bestecktauchreiniger,111.17
HGS9020076,52.43,https://www.hygiene-shop.com/tauchreiniger-vorspuelmittel/meiko-active-geschirrblitz-tauchreiniger,56.42
HGS9020053,88.43,https://www.hygiene-shop.com/maschinenspuelmittel/meiko-active-fr-68-fluessiger-spezialreiniger-bei-staerkeaufbau,95.15
HGS9020042,45.49,https://www.hygiene-shop.com/maschinenspuelmittel/meiko-active-fr-80-fluessiger-universalreiniger-fuer-geschirrspuelmaschinen,48.96
HGS9020046,60.63,https://www.hygiene-shop.com/maschinenspuelmittel/meiko-active-fr-81-fluessiger-universalreiniger-fuer-geschirrspuelmaschinen,65.24
HGS9020057,81.34,https://www.hygiene-shop.com/maschinenspuelmittel/meiko-active-fr-85-fluessiger-spezialreiniger-fuer-spuelgut-aus-aluminium,87.52
HGS9020039,91.81,https://www.hygiene-shop.com/maschinenspuelmittel/meiko-active-fr-86-fluessiger-reiniger-fuer-verfaerbungen,98.79
HGS9020034,45.49,https://www.hygiene-shop.com/glaeserspuelmittel/meiko-active-fr-g-fluessiger-spezialreiniger-fuer-glaeser,48.96
HGS9020037,78.12,https://www.hygiene-shop.com/glaeserspuelmittel/meiko-active-fr-g-k-fluessiger-spezialreiniger-fuer-glaeser,84.07
HGS9020111,38.15,https://www.hygiene-shop.com/glasreiniger-photovoltaikreiniger/meiko-active-glasreiniger,41.06
HGS9020066,48.37,https://www.hygiene-shop.com/klarspueler/meiko-active-ks-g-spezial-klarspueler-fuer-glaeser,52.06
HGS9020068,77.28,https://www.hygiene-shop.com/klarspueler/meiko-active-ks-g-k-spezial-klarspueler-fuer-maschinen-mit-gio-modul,83.15
HGS9020077,51.84,https://www.hygiene-shop.com/klarspueler/meiko-active-ks-n-neutraler-universal-klarspueler,55.79
HGS9020081,104.07,https://www.hygiene-shop.com/klarspueler/meiko-active-ks-pl-spezial-klarspueler-fuer-kunststoff,111.98
HGS9020073,96.97,https://www.hygiene-shop.com/klarspueler/meiko-active-ks-s-spezial-klarspueler-fuer-hoehere-wasserhaerten,104.35
HGS9020069,47.2,https://www.hygiene-shop.com/klarspueler/meiko-active-ks-u-klarspueler,50.79
HGS9023236,116.62,https://www.hygiene-shop.com/spuelmaschinenreiniger/meiko-maschinenpfleger-active-m-5900-pcl,125.50
HGS9020059,78.12,https://www.hygiene-shop.com/geschirr-reiniger-pulver/meiko-active-pr-200-pulver-spezialreiniger,84.07
HGS9020061,84.12,https://www.hygiene-shop.com/geschirr-reiniger-pulver/meiko-active-pr-900-pulver-spezialreiniger-fuer-hartnaeckige-verschmutzungen,90.52
HGS9020107,76.35,https://www.hygiene-shop.com/scheuermilch/meiko-active-porzellanreiniger,82.16
HGS9020031,63.93,https://www.hygiene-shop.com/maschinenspuelmittel/meiko-active-oekoclean-fr-fluessiger-universalreiniger-fuer-geschirrspuelmaschinen,68.78
HGS9020090,40.6,https://www.hygiene-shop.com/handspuelmittel/meiko-active-spuelmittel-handspuelmittel-konzentrat,43.70
HGS9020075,65.19,https://www.hygiene-shop.com/entkalker/meiko-active-fluessiger-entkalker,70.15
HGS9020109,44.57,https://www.hygiene-shop.com/handspuelmittel/meiko-active-vorspuelmittel-handspuelmittel-konzentrat,47.96
HGS486450,5.51,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/meister-proper-badreiniger-febreze-freshness-frische,5.07
HGSMT-40,10.51,https://www.hygiene-shop.com/schwaemme-topfreiniger/floorstar-metall-topfreiniger-10-stueck,11.31
HGS1000060,12.86,https://www.hygiene-shop.com/schwaemme-topfreiniger/sito-metalltopfreiniger,13.84
HGS202001,560.69,https://www.hygiene-shop.com/einscheibenmaschinen/sprintus-exzenter-einscheibenmaschine-eem-13-r,603.34
HGS1.258-000.0,101.4,https://www.hygiene-shop.com/kehrmaschinen/kaercher-akku-besen-kb-5,109.11
HGS95269-pap,45.82,https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/papstar-pro-pac-dressingbecher-mit-deckel-pp-rund-50-ml-oe-7-cm-2-4-cm-transparent,46.31
HGS16522-pap,96.87,https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/starpak-dressingschalen-ps-rund-50-ml-oe-6-7-cm-2-7-cm-klar,96.56
HGS84189-pap,70.29,https://www.hygiene-shop.com/becherdeckel/starpak-einsaetze-pet-hurricane-rund-oe-9-cm-2-2-cm-glasklar,75.65
HGS88048-pap,98.41,https://www.hygiene-shop.com/plastikschalen/starpak-feinkost-und-salatschalen-mit-klappdeckel-r-pet-oval-375-ml-5-cm-x-11-5-cm-x-14-4-cm-klar,105.91
HGS88049-pap,79.81,https://www.hygiene-shop.com/plastikschalen/starpak-feinkost-und-salatschalen-mit-klappdeckel-r-pet-oval-500-ml-5-5-cm-x-12-4-cm-x-15-cm-klar,85.88
HGS88050-pap,106.62,https://www.hygiene-shop.com/plastikschalen/starpak-feinkost-und-salatschalen-mit-klappdeckel-r-pet-oval-750-ml-6-2-cm-x-14-4-cm-x-17-5-cm-klar,114.74
HGS89121-pap,92.02,https://www.hygiene-shop.com/plastikschalen/starpak-salatschalen-pet-1000-ml-oe-21-8-cm-6-cm-schwarz-snap-it-mit-deckel-r-pet-glasklar,99.02
HGS88051-pap,107.48,https://www.hygiene-shop.com/plastikschalen/starpak-feinkost-und-salatschalen-mit-klappdeckel-r-pet-oval-1000-ml-6-6-cm-x-15-8-cm-x-18-4-cm-klar,115.66
HGS88047-pap,77.21,https://www.hygiene-shop.com/plastikschalen/starpak-feinkost-und-salatschalen-mit-klappdeckel-r-pet-oval-250-ml-4-3-cm-x-10-6-cm-x-13-3-cm-klar,83.07
HGS90327-pap,100.08,https://www.hygiene-shop.com/plastikschalen/starpak-feinkost-und-salatschalen-mit-klappdeckel-r-pet-rund-500-ml-oe-15-5-cm-6-8-cm-glasklar,107.70
HGS90328-pap,113.86,https://www.hygiene-shop.com/plastikschalen/starpak-feinkost-und-salatschalen-mit-klappdeckel-r-pet-rund-1000-ml-oe-18-5-cm-7-8-cm-glasklar,122.52
HGS90329-pap,85.63,https://www.hygiene-shop.com/plastikschalen/starpak-feinkost-und-salatschalen-mit-klappdeckel-r-pet-rund-750-ml-oe-17-4-cm-7-3-cm-glasklar,92.14
HGS89122-pap,78.64,https://www.hygiene-shop.com/plastikschalen/starpak-salatschalen-pet-600-ml-oe-16-6-cm-5-9-cm-schwarz-snap-it-mit-deckel-r-pet-glasklar,84.61
HGSRP350,66.34,https://www.hygiene-shop.com/fensterwischergummis/unger-wischergummi-box-inkl.-25-gummis-weich-soft,71.40
HGS140,25.57,https://www.hygiene-shop.com/wischpflegen/reinex-r1-fluessige-schmierseife,27.51
HGS158,4.82,https://www.hygiene-shop.com/scheuermilch/dr.-schnell-milor-reinigungsmilch,5.19
HGS54753,4.8,https://www.hygiene-shop.com/scheuermilch/frosch-scheuermilch-zitrone-fuer-kueche-bad,5.16
HGS81,3.53,https://www.hygiene-shop.com/scheuermilch/reinex-scheuermilch-citro,3.81
HGS6000320,5.22,https://www.hygiene-shop.com/baumwollmopps/sito-mopp-allround-taschenmopp-baumwolle-mit-microfasern-40-und-50-cm,5.63
HGS6000490,5.74,https://www.hygiene-shop.com/microfasermopps/sito-mopp-schlinge-microfaser-taschenmopp-40-und-50-cm,6.18
HGS301230,3.87,https://www.hygiene-shop.com/microfasermopps/sprintus-basic-mikrofaser-taschenmopp-40-und-50-cm,4.17
HGS301048,4.64,https://www.hygiene-shop.com/baumwollmopps/sprintus-classic-pro-baumwoll-taschenmopp-40-und-50-cm,5.00
HGS302037,3.69,https://www.hygiene-shop.com/baumwollmopps/sprintus-classic-baumwoll-taschenmopp-40-und-50-cm,3.96
HGS302011,7.72,https://www.hygiene-shop.com/microfasermopps/sprintus-excellent-mikrofaser-taschenmopp-40-und-50-cm,8.32
HGS301021,5.24,https://www.hygiene-shop.com/microfasermopps/sprintus-premium-pro-mikrofaser-taschenmopp-40-und-50-cm,5.64
HGS301232,3.69,https://www.hygiene-shop.com/microfasermopps/sprintus-premium-mikrofaser-taschenmopp-40-und-50-cm,3.96
HGS6000381,4.82,https://www.hygiene-shop.com/microfasermopps/sito-mopp-chenille-microfaser-taschenmopp-40-und-50-cm-blau,5.19
HGS18323054,11.11,https://www.hygiene-shop.com/schrubber-wasserschieber/noelle-haccp-wischer-30-cm,11.96
HGSMTT-40,5.88,https://www.hygiene-shop.com/microfasermopps/floorstar-microfasermopp-thenufil-top-40-und-50-cm,6.33
HGS18324555,17.12,https://www.hygiene-shop.com/schrubber-wasserschieber/noelle-haccp-grossflaechenwischer-45-cm,18.80
HGS320704,8.01,https://www.hygiene-shop.com/schrubber-wasserschieber/noelle-beconnect-grossflaechenwischer-schmal-40-cm,8.63
HGSFM-60,10.1,https://www.hygiene-shop.com/baumwollmopps/floorstar-feuchtwischmopp-aus-baumwolle-60-cm-160-cm,10.88
HGSPMF40WE,2.14,https://www.hygiene-shop.com/microfasermopps/arcora-premium-microfasermopp-40-und-50-cm,2.31
HGSMTJ-40,6.65,https://www.hygiene-shop.com/microfasermopps/floorstar-microfasermopp-thenufil-jet-40-und-50-cm,7.15
HGS100101,8.0,https://www.hygiene-shop.com/microfasermopps/mopptex-mikrofaser-mopp-premium-40-cm,4.81
HGS100102,8.13,https://www.hygiene-shop.com/microfasermopps/mopptex-mikrofaser-mopp-premium-50-cm,5.18
HGSJ651409-1,6.6,https://www.hygiene-shop.com/rohrreiniger/mr-muscle-drano-rohrfrei-powergel,7.10
HGS1.324-033.0,312.84,https://www.hygiene-shop.com/hochdruckreiniger/kaercher-k-4-power-control-home-hochdruckreiniger,336.64
HGS1.324-030.0,300.76,https://www.hygiene-shop.com/hochdruckreiniger/kaercher-k-4-power-control-hochdruckreiniger,323.64
HGS1.324-553.0,397.39,https://www.hygiene-shop.com/hochdruckreiniger/kaercher-k-5-power-control-home-hochdruckreiniger,427.61
HGS1.324-550.0,356.32,https://www.hygiene-shop.com/hochdruckreiniger/kaercher-k-5-power-control-hochdruckreiniger,383.44
HGS4273,49.67,https://www.hygiene-shop.com/allzweckreiniger-unterhaltsreiniger/dreiturm-neoclean-alkoholreiniger-konzentrat-universalreiniger,53.44
HGS3347,37.18,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-neofris-eco-dreinatura-alkoholreiniger,4.71
HGS4329,35.06,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-neofris-citrus-alkoholreiniger,37.72
HGS894280,4.24,https://www.hygiene-shop.com/klarspueler/finish-glanz-klarspueler,4.56
HGS1035-10,28.11,https://www.hygiene-shop.com/klarspueler/linker-booster-klarspueler-ph3,30.25
HGS94,3.27,https://www.hygiene-shop.com/klarspueler/reinex-klarspueler-fuer-spuelmaschinen,3.55
HGS7510327,51.86,https://www.hygiene-shop.com/klarspueler/sun-professional-klarspueler,55.81
HGS4684,33.09,https://www.hygiene-shop.com/klarspueler/dreiturm-variol-kn-klarspueler-neutral,35.60
HGS19398,39.27,https://www.hygiene-shop.com/klarspueler/finish-calgonit-professional-klarspueler,42.26
HGS436085,42.6,https://www.hygiene-shop.com/klarspueler/finish-quantum-klarspueler-professional,45.84
HGSMTF-40,7.4,https://www.hygiene-shop.com/microfasermopps/floorstar-microfaser-borstenmopp-thenufil-forte-40-und-50-cm,7.41
HGS14721,14.01,https://www.hygiene-shop.com/baumwollmopps/vermop-twixter-basic-baumwollmopp-40-cm,15.08
HGS14733,20.61,https://www.hygiene-shop.com/baumwollmopps/vermop-twixter-tronic-baumwollmopp-40-cm,22.17
HGSR050650-1,10.57,https://www.hygiene-shop.com/microfasermopps/rubbermaid-pulse-hygien-microfasermopp-40-cm,19.93
HGS14731,17.18,https://www.hygiene-shop.com/baumwollmopps/vermop-twixter-classic-baumwollmopp-40-cm,18.49
HGSMTM-40,5.76,https://www.hygiene-shop.com/microfasermopps/floorstar-microfasermopp-thenufil-multi-40-und-50-cm,6.20
HGS81191-pap,36.37,https://www.hygiene-shop.com/holzbesteck/papstar-loeffel-holz-pure-15-7-cm,32.39
HGS86941-pap,36.25,https://www.hygiene-shop.com/weihnachtsmarkt-verkauf/papstar-loeffel-holz-pure-15-7-cm,36.72
HGS87932-pap,33.51,https://www.hygiene-shop.com/holzbesteck/papstar-kaffeeloeffel-holz-pure-11-cm,36.31
HGS81192-pap,39.51,https://www.hygiene-shop.com/holzbestecke/papstar-ruehrstaebchen-holz-pure-13-cm,40.15
HGS89124-pap,50.34,https://www.hygiene-shop.com/holzbesteck/papstar-ruehrstaebchen-holz-pure-14-cm-x-5-mm,50.37
HGS16715-pap,53.61,https://www.hygiene-shop.com/holzbesteck/papstar-ruehrstaebchen-holz-pure-13-cm,53.57
HGS88337-pap,45.34,https://www.hygiene-shop.com/holzbesteck/papstar-fingerfood-loeffel-holz-pure-7-6-cm,61.14
HGS86939-pap,33.43,https://www.hygiene-shop.com/weihnachtsmarkt-verkauf/papstar-messer-holz-pure-16-5-cm,34.03
HGS4204D,77.47,https://www.hygiene-shop.com/geruchsvernichter/dreiturm-torma-plus-geruchsabsorber,83.36
HGS3254,37.83,https://www.hygiene-shop.com/weichspueler/dreiturm-hexawa-weichspueler-neutral,40.72
HGS1550276,19.99,https://www.hygiene-shop.com/schaedlingsbekaempfungsmittel/nexa-lotte-insektenspray-400-ml,21.50
HGS5020113,9.41,https://www.hygiene-shop.com/schwaemme-topfreiniger/sito-pad-schwaemme-bad-xxl-nicht-kratzend-4-stueck,10.13
HGS912600,303.59,https://www.hygiene-shop.com/staubsauger/numatic-staubsauger-numatic-170-hepa-ppr170h-11,326.69
HGS911690,229.81,https://www.hygiene-shop.com/staubsauger/numatic-staubsauger-numatic-180-eco-erp180-11,247.29
HGS138350,452.2,https://www.hygiene-shop.com/staubsauger/numatic-buerststaubsauger-numatic-350,486.60
HGS138450,547.4,https://www.hygiene-shop.com/staubsauger/numatic-buerststaubsauger-numatic-450,589.04
HGS916015,561.5,https://www.hygiene-shop.com/spruehextraktionsgeraete/numatic-spruehextraktionsgeraet-ct370-2-cleanboy,604.22
HGS181014V,1293.53,https://www.hygiene-shop.com/einscheibenmaschinen/numatic-einscheibenmaschine-hfm1515r-esm-set-1c-inkl.-sc-scheuerbuerste,1391.93
HGS700068V,1127.97,https://www.hygiene-shop.com/einscheibenmaschinen/numatic-einscheibenmaschine-hfm1515r-npr1515-esm-set-1b-inkl.-treibteller,1213.78
HGS838982,1274.56,https://www.hygiene-shop.com/spruehextraktionsgeraete/numatic-spruehextraktionsgeraet-hl15-mit-zubehoerset-bs28,1371.51
HGS912589,253.63,https://www.hygiene-shop.com/staubsauger/numatic-staubsauger-henry-170-eco-epr170-11,262.50
HGS913859,253.63,https://www.hygiene-shop.com/staubsauger/numatic-staubsauger-henry-170-plus,262.50
HGS915026,428.1,https://www.hygiene-shop.com/staubsauger/numatic-batterie-staubsauger-henry-quick-inkl.-1-akku,460.67
HGS913368,998.23,https://www.hygiene-shop.com/waeschesammler/numatic-waeschesammel-und-transportwagen-nb3002r,1074.17
HGS913097V,868.88,https://www.hygiene-shop.com/staubsauger/numatic-batterie-staubsauger-nbv190nx-1,934.98
HGS913317,1370.46,https://www.hygiene-shop.com/hotelwagen-servicewagen/numatic-hotelwagen-nku30rff,1474.72
HGS718069,476.0,https://www.hygiene-shop.com/waeschesammler/numatic-waeschewagen-nx1002n,512.21
HGS915331,211.96,https://www.hygiene-shop.com/staubsauger/numatic-staubsauger-nupro-180-reflo-prp180-11,228.09
HGS913096V,1094.21,https://www.hygiene-shop.com/staubsauger/numatic-batterie-staubsauger-pbt230nx-1-inkl.-1-akku,1177.45
HGS915027,491.29,https://www.hygiene-shop.com/staubsauger/numatic-batterie-staubsauger-numatic-quick-inkl.-2-akkus,528.66
HGS912701V,1072.48,https://www.hygiene-shop.com/rueckenstaubsauger/numatic-batterie-rucksacksauger-rsb150nx-1,1154.07
HGS911297,585.48,https://www.hygiene-shop.com/rueckenstaubsauger/numatic-rucksacksauger-rsv150,630.01
